 X Translation (mm), Y Translation (mm), Z Translation (mm), 
0.965261373,2.029903555,-0.386427392, 
0.965261373,3.060823033,-2.317250579, 
1.684860656,3.060823033,2.038277932, 
1.684860656,4.048336576,0.647390139, 
1.27850309,4.048336576,4.085439964, 
1.27850309,4.123281342,2.063465247, 
2.221129825,4.123281342,5.498382791, 
2.221129825,4.153668748,3.067005785, 
2.108706758,4.153668748,6.58351296, 
2.108706758,4.918456611,4.411111203, 
1.201632129,4.918456611,6.296775924, 
1.201632129,3.992860964,3.132405794, 
0.142929184,3.992860964,2.096888696, 
0.142929184,2.766868402,-0.254768315, 
-1.135857641,2.766868402,-2.517842218, 
-1.135857641,1.945595638,-2.848362244, 
-0.021546104,1.945595638,-0.429586892, 
-0.021546104,2.934635579,-1.414933631, 
1.058146547,2.934635579,3.050503587, 
1.058146547,4.176351368,1.942921358, 
1.138995834,4.176351368,5.222258144, 
1.138995834,4.425123555,3.316776666, 
1.856124926,4.425123555,6.501368439, 
1.856124926,5.028157361,4.197970623, 
1.671781096,5.028157361,5.714245615, 
1.671781096,4.120496583,4.037727762, 
0.111339428,4.120496583,2.293216913, 
0.111339428,2.923519664,0.642293992, 
-0.398201624,2.923519664,-1.226352222, 
-0.398201624,2.147098405,-2.464409003, 
-0.001651533,2.147098405,-0.13350506, 
-0.001651533,2.888892954,-0.456415242, 
0.931865204,2.888892954,2.281975288, 
0.931865204,3.894310368,1.749710118, 
1.072029835,3.894310368,5.343584093, 
1.072029835,4.857179323,3.965312004, 
1.198017365,4.857179323,6.354167446, 
1.198017365,4.272723222,4.104011737, 
1.950871424,4.272723222,7.474154513, 
1.950871424,5.046686221,4.335666956, 
1.159921128,5.046686221,6.471937206, 
1.159921128,4.096017319,4.179934311, 
0.869392883,4.096017319,4.121397246, 
0.869392883,3.200984927,1.873194159, 
-0.249190665,3.200984927,0.705334656, 
-0.249190665,2.853301786,-1.239734845, 
-0.111431609,2.853301786,-0.116246321, 
-0.111431609,3.150199681,-0.339889002, 
1.041345931,3.150199681,3.253469743, 
1.041345931,4.158863972,1.952835899, 
1.138792791,4.158863972,5.35504983, 
1.138792791,4.907032977,4.208110517, 
1.132606892,4.907032977,5.709596623, 
1.132606892,4.310859381,5.038245172, 
1.115256656,4.310859381,7.406873309, 
1.115256656,4.126591514,4.192282817, 
0.707102026,4.126591514,4.195474989, 
0.707102026,3.040150522,1.908503708, 
-1.141656183,3.040150522,-0.315404735, 
-1.141656183,2.022822253,-1.387451401, 
-1.390787366,2.022822253,-3.806966061, 
-1.390787366,2.719378669,-2.458895358, 
-0.214000921,2.719378669,-0.293658929, 
-0.214000921,2.92627391,-0.359626622, 
0.711417064,2.92627391,3.028818918, 
0.711417064,4.06387053,2.094242576, 
0.820086806,4.06387053,4.432235732, 
0.820086806,4.844932184,3.290730405, 
1.202396144,4.844932184,6.378040984, 
1.202396144,4.948816125,4.029938165, 
1.208927843,4.948816125,6.538606501, 
1.208927843,4.325875489,4.340835163, 
1.936065886,4.325875489,6.738636813, 
1.936065886,5.041742632,4.387571033, 
1.807410172,5.041742632,6.591181835, 
1.807410172,4.308884131,4.422599929, 
0.08512142,4.308884131,4.041524485, 
0.08512142,2.992161162,1.128007332, 
-0.328753111,2.992161162,-0.621466897, 
-0.328753111,2.752443693,-1.422163541, 
0.869852148,2.752443693,0.997439912, 
0.869852148,3.277789226,-0.23455699, 
0.82174437,3.277789226,2.985529236, 
0.82174437,4.117273879,1.801208457, 
1.014981939,4.117273879,4.261878081, 
1.014981939,4.294182863,2.086067857, 
1.874834264,4.294182863,5.301405981, 
1.874834264,5.032451639,3.129348269, 
1.292988435,5.032451639,7.461161886, 
1.292988435,4.929162065,3.421644401, 
1.972662032,4.929162065,8.532350515, 
1.972662032,5.167443972,4.35755921, 
1.802651165,5.167443972,7.504194266, 
1.802651165,4.233795339,5.38916069, 
0.116204852,4.233795339,3.253757594, 
0.116204852,3.066798197,0.901698277, 
-0.55358083,3.066798197,-1.358082535, 
-0.55358083,2.755071948,-1.648417822, 
-0.094975934,2.755071948,-0.199343223, 
-0.094975934,3.175154242,-1.176261695, 
0.750589342,3.175154242,2.082079377, 
0.750589342,4.17005303,0.944738146, 
0.857216396,4.17005303,4.192521403, 
0.857216396,4.382766261,3.104433377, 
1.083688787,4.382766261,5.255516181, 
1.083688787,4.987439145,3.254678515, 
1.960459796,4.987439145,6.574189051, 
1.960459796,5.178075428,4.301029159, 
1.124854801,5.178075428,6.620080347, 
1.124854801,5.177727521,4.357796893, 
0.804490385,5.177727521,5.365526087, 
0.804490385,4.036360568,3.048958225, 
-0.284095695,4.036360568,1.769654806, 
-0.284095695,2.881530466,0.576669521, 
-1.237089617,2.881530466,-2.586591505, 
-1.237089617,2.195965682,-2.485522464, 
-0.059810056,2.195965682,-0.104093092, 
-0.059810056,3.18778381,-0.568232247, 
0.711856128,3.18778381,1.948979291, 
0.711856128,4.253579198,1.942296184, 
0.996526525,4.253579198,4.127104441, 
0.996526525,4.25103043,2.898376954, 
1.919299781,4.25103043,4.473572999, 
1.919299781,4.238913926,3.13111347, 
1.913096736,4.238913926,5.605571642, 
1.913096736,5.06617129,4.277105397, 
0.70376507,5.06617129,5.288270884, 
0.70376507,3.974017801,2.092823697, 
-1.145925605,3.974017801,-0.270626192, 
-1.145925605,2.065795468,-1.399742157, 
-1.197252952,2.065795468,-3.558439616, 
-1.197252952,2.757585376,-3.607519068, 
-2.309179051,2.757585376,-0.214522869, 
-2.309179051,3.085284624,-1.394013417, 
-0.049129282,3.085284624,1.715890026, 
-0.049129282,4.071159841,0.694028461, 
0.782673219,4.071159841,2.916968351, 
0.782673219,4.228036416,1.735248991, 
0.979205708,4.228036416,3.457004078, 
0.979205708,4.351027125,2.924687585, 
1.763470236,4.351027125,4.495082009, 
1.763470236,4.940372773,3.105713974, 
1.227987836,4.940372773,5.467249252, 
1.227987836,4.282874102,3.897433737, 
1.196947234,4.282874102,6.493512379, 
1.196947234,4.303333531,5.249138634, 
0.870168365,4.303333531,5.600910011, 
0.870168365,4.018326761,3.150177253, 
-0.377766417,4.018326761,1.921412994, 
-0.377766417,2.88175638,0.668053662, 
-1.084187643,2.88175638,-0.528274806, 
-1.084187643,3.053308084,-1.347037318, 
0.712522887,3.053308084,1.781788048, 
0.712522887,3.974388657,0.654836863, 
0.892234849,3.974388657,4.036387932, 
0.892234849,4.935130025,2.861504592, 
1.030392579,4.935130025,5.062564634, 
1.030392579,4.993384022,2.820768691, 
1.88351027,4.993384022,5.355473083, 
1.88351027,4.278854716,3.125540261, 
1.207531009,4.278854716,6.436432071, 
1.207531009,4.266137637,4.352096625, 
1.896886281,4.266137637,7.547016817, 
1.896886281,4.267654523,5.081768115, 
0.685133444,4.267654523,4.472428585, 
0.685133444,3.810561353,2.164652897, 
-1.204145513,3.810561353,-1.230874779, 
-1.204145513,1.820060987,-2.599746531, 
-0.386770129,1.820060987,-3.504316707, 
-0.386770129,1.974762205,-3.605161586, 
0.708663793,1.974762205,-0.305211174, 
0.708663793,3.163806189,-1.304578391, 
0.806018186,3.163806189,2.067627828, 
0.806018186,4.088329355,0.926336862, 
1.093615557,4.088329355,4.173955807, 
1.093615557,4.951933991,1.99548636, 
1.203390748,4.951933991,5.387967003, 
1.203390748,4.256052748,3.897326414, 
1.914215809,4.256052748,6.476717222, 
1.914215809,4.12716262,4.223058168, 
0.114203657,4.12716262,4.180862723, 
0.114203657,3.002482482,0.887568434, 
-1.272034577,3.002482482,-2.631415394, 
-1.272034577,1.714895753,-3.978051532, 
0.731627861,1.714895753,-2.362594243, 
0.731627861,2.82482229,-3.477924285, 
0.076000221,2.82482229,0.808966399, 
0.076000221,3.981383301,-0.412399243, 
0.901067347,3.981383301,1.878186465, 
0.901067347,4.095864122,0.486700697, 
1.078675579,4.095864122,3.116986555, 
1.078675579,4.180993484,0.986176074, 
1.057118244,4.180993484,4.401438338, 
1.057118244,4.890849894,3.15980569, 
1.800495743,4.890849894,5.541043661, 
1.800495743,4.337368812,3.952786295, 
0.857751244,4.337368812,5.579878303, 
0.857751244,3.998425752,4.053529046, 
-2.207715546,3.998425752,-2.64352152, 
-2.207715546,1.688136694,-3.889538999, 
-9.133569477,1.688136694,-3.669361011, 
-9.133569477,1.686971203,-7.207459207, 
-8.350222095,1.686971203,0.02800241, 
-8.350222095,1.880887211,-4.984708752, 
-6.191425419,1.880887211,0.04063448, 
-6.191425419,3.023880957,-1.483399206, 
-4.796094552,3.023880957,3.483181154, 
-4.796094552,4.030306421,1.759132665, 
-0.983494468,4.030306421,3.24752095, 
-0.983494468,4.346205823,3.189892687, 
0.723574045,4.346205823,5.384142552, 
0.723574045,5.004255159,4.070945046, 
0.872852368,5.004255159,6.36179969, 
0.872852368,4.386043394,5.150309101, 
0.89471159,4.386043394,6.580596077, 
0.89471159,5.216975852,5.235217343, 
0.762946362,5.216975852,6.453720991, 
0.762946362,5.030412845,4.225268847, 
-0.392733685,5.030412845,3.126526117, 
-0.392733685,3.84519871,2.726486984, 
-2.226595721,3.84519871,-1.521179365, 
-2.226595721,2.097832069,-2.384195484, 
-1.206247588,2.097832069,-2.647255513, 
-1.206247588,2.97634278,-1.487034225, 
-0.377760259,2.97634278,0.835222348, 
-0.377760259,4.029150192,1.889507575, 
-0.333968705,4.029150192,3.21476566, 
-0.333968705,4.273000242,3.126572969, 
-0.103780762,4.273000242,4.306484567, 
-0.103780762,4.302603399,4.098419035, 
0.715636998,4.302603399,5.380260964, 
0.715636998,5.123453672,4.197371648, 
0.916154899,5.123453672,6.461122435, 
0.916154899,5.160423988,5.085549276, 
0.892304981,5.160423988,7.491770929, 
0.892304981,5.151712708,5.305136808, 
0.77166246,5.151712708,7.412633507, 
0.77166246,5.069598984,4.34636282, 
-0.245082684,5.069598984,5.121820331, 
-0.245082684,4.072304111,3.137552357, 
-1.346062264,4.072304111,-0.054017428, 
-1.346062264,3.755410232,-0.155667706, 
-1.040494124,3.755410232,1.911745576, 
-1.040494124,4.102922119,1.877724718, 
-0.194023414,4.102922119,3.214915319, 
-0.194023414,4.261587409,2.996378782, 
-0.099977837,4.261587409,4.059485289, 
-0.099977837,4.351384738,3.091456577, 
0.098171785,4.351384738,5.221436421, 
0.098171785,4.164244238,3.883538482, 
0.820655417,4.164244238,5.204606489, 
0.820655417,4.826375628,3.204654988, 
1.020234033,4.826375628,6.282493941, 
1.020234033,4.164737615,4.169090173, 
0.132209438,4.164737615,6.401158848, 
0.132209438,4.243824706,4.44342252, 
0.867735806,4.243824706,6.269988596, 
0.867735806,4.196601368,4.110768804, 
0.044013736,4.196601368,4.115440271, 
0.044013736,4.001078814,2.10974849, 
0.858614478,4.001078814,4.280454794, 
0.858614478,4.286766984,3.16636533, 
1.069309875,4.286766984,5.202421563, 
1.069309875,4.969581169,3.122384946, 
2.007648327,4.969581169,6.372831089, 
2.007648327,4.173042925,3.219564787, 
1.195511746,4.173042925,6.417378039, 
1.195511746,4.257730031,4.17583512, 
1.977207383,4.257730031,7.586575694, 
1.977207383,4.208939669,4.343157758, 
0.765354876,4.208939669,6.453323598, 
0.765354876,3.257076936,4.203550224, 
-1.076406097,3.257076936,0.86773219, 
-1.076406097,2.068143931,-1.168539245, 
-1.362026115,2.068143931,-4.931656173, 
-1.362026115,2.586328097,-3.922633012, 
-0.120951736,2.586328097,-2.552329754, 
-0.120951736,2.861547741,-2.302730106, 
0.020800038,2.861547741,1.853224967, 
0.020800038,4.098880889,1.657715106, 
0.968204229,4.098880889,5.116085065, 
0.968204229,4.333164003,3.178942979, 
1.105976566,4.333164003,6.38279364, 
1.105976566,4.372491485,4.278254604, 
0.75592809,4.372491485,6.14346451, 
0.75592809,3.937698383,2.89995497, 
-1.177402681,3.937698383,-0.289987593, 
-1.177402681,1.983806399,-2.401603997, 
-1.4309565,1.983806399,-7.079789144, 
-1.4309565,1.484520018,-6.127002788, 
-0.166475031,1.484520018,-3.661874462, 
-0.166475031,2.657714596,-2.736249878, 
-0.044286312,2.657714596,0.905571064, 
-0.044286312,3.811316603,0.759543241, 
0.051793656,3.811316603,3.154195963, 
0.051793656,4.239070764,2.172590674, 
0.933771611,4.239070764,4.602774365, 
0.933771611,4.223588336,3.96360874, 
0.965828468,4.223588336,6.274778699, 
0.965828468,4.149134334,4.121917936, 
-0.048813168,4.149134334,2.333873725, 
-0.048813168,2.848670973,-0.038300106, 
-1.21792774,2.848670973,-2.617560494, 
-1.21792774,1.41823508,-4.847306508, 
-0.279380262,1.41823508,-4.942404764, 
-0.279380262,1.607603145,-4.918143824, 
-0.035201943,1.607603145,-0.341635242, 
-0.035201943,2.062606833,-1.464592137, 
0.914727462,2.062606833,2.235203404, 
0.914727462,3.866261745,1.004671744, 
0.958546727,3.866261745,4.192831527, 
0.958546727,4.123992837,2.827249667, 
1.765426281,4.123992837,5.513198052, 
1.765426281,4.18847171,3.888579882, 
1.824138029,4.18847171,5.543263773, 
1.824138029,4.122162488,3.349315643, 
1.718899232,4.122162488,5.468249756, 
1.718899232,3.977950057,3.086620951, 
0.707425434,3.977950057,3.142960296, 
0.707425434,2.715633167,-0.161539341, 
-0.305062151,2.715633167,-2.463456579, 
-0.305062151,1.813319698,-2.597934035, 
0.859227072,1.813319698,0.694604156, 
0.859227072,2.780581016,-0.51929275, 
1.0535934,2.780581016,3.141176816, 
1.0535934,4.003171406,1.859272486, 
0.985439233,4.003171406,4.463110284, 
0.985439233,4.102456329,3.262565419, 
1.850861695,4.102456329,6.339286347, 
1.850861695,4.219866286,3.3000961, 
1.259193532,4.219866286,6.417406932, 
1.259193532,4.233465547,4.133497092, 
1.06861828,4.233465547,5.585704631, 
1.06861828,4.116776073,3.452058063, 
2.018427268,4.116776073,7.490193461, 
2.018427268,4.14024873,4.153620341, 
1.953516347,4.14024873,7.543009101, 
1.953516347,4.112359637,4.288082686, 
1.04520705,4.112359637,5.645721942, 
1.04520705,4.067896723,4.22903695, 
0.634290153,4.067896723,3.233975592, 
0.634290153,2.209590145,0.875320916, 
-0.405133484,2.209590145,-2.422988177, 
-0.405133484,1.933743947,-2.561684852, 
-0.017976497,1.933743947,0.441960975, 
-0.017976497,2.790771282,-1.564966167, 
0.969232275,2.790771282,2.043974539, 
0.969232275,3.203705181,0.813075891, 
1.010057774,3.203705181,3.096098513, 
1.010057774,3.859089684,1.752542198, 
1.783455096,3.859089684,4.479226514, 
1.783455096,4.028762896,2.929779763, 
1.134886144,4.028762896,5.348659258, 
1.134886144,4.070952394,3.272426808, 
1.906813595,4.070952394,6.357697898, 
1.906813595,4.100156116,3.961689359, 
1.816650804,4.100156116,6.342066298, 
1.816650804,3.001184725,2.921320346, 
-1.080956483,3.001184725,0.740007693, 
-1.080956483,1.695042836,-2.339510583, 
-1.32367599,1.695042836,-4.949404603, 
-1.32367599,0.721615982,-5.993462796, 
0.829266668,0.721615982,-2.377940586, 
0.829266668,1.887790167,-3.684492344, 
0.951590197,1.887790167,-0.043149827, 
0.951590197,2.78063123,-1.557858334, 
1.038157284,2.78063123,1.997508005, 
1.038157284,3.717299449,0.68143438, 
1.690333094,3.717299449,3.42912735, 
1.690333094,4.098053901,2.97885467, 
1.82423615,4.098053901,5.464024054, 
1.82423615,4.163468754,3.912404782, 
1.035028127,4.163468754,4.469390934, 
1.035028127,3.15681469,2.179035562, 
-1.111958891,3.15681469,1.726182136, 
-1.111958891,1.706633259,-1.474155568, 
-1.36322838,1.706633259,-3.789693488, 
-1.36322838,0.806756538,-4.878143723, 
0.703955066,0.806756538,-1.659645236, 
0.703955066,1.924738585,-2.788350435, 
0.829193603,1.924738585,0.55968586, 
0.829193603,3.09526579,-0.511583785, 
0.973456165,3.09526579,3.118800561, 
0.973456165,3.916735242,1.637157361, 
1.062294267,3.916735242,4.219104083, 
1.062294267,4.104596297,2.869069273, 
1.790142193,4.104596297,5.290671135, 
1.790142193,4.199092506,3.075445103, 
1.897745721,4.199092506,6.388098632, 
1.897745721,4.068894634,4.138943301, 
1.851361075,4.068894634,6.418789017, 
1.851361075,4.213105423,4.124880387, 
1.188263819,4.213105423,6.494574897, 
1.188263819,4.231523561,4.25421665, 
1.028158193,4.231523561,7.501898914, 
1.028158193,3.905259408,4.431286816, 
-0.315803309,3.905259408,1.868628075, 
-0.315803309,1.801781161,-0.275557585, 
-1.242874183,1.801781161,-3.773369769, 
-1.242874183,1.688077216,-3.651666252, 
0.720203136,1.688077216,-1.307818918, 
0.720203136,2.718458034,-2.428326452, 
0.854044615,2.718458034,0.683203492, 
0.854044615,3.188585434,-1.295442203, 
0.898643285,3.188585434,1.980627911, 
0.898643285,4.038815256,0.722336995, 
0.954555908,4.038815256,3.013946134, 
0.954555908,4.183397605,1.766019866, 
-0.001836204,4.183397605,4.205248389, 
-0.001836204,4.210610606,2.329309489, 
-0.300350777,4.210610606,3.252198843, 
-0.300350777,4.873393138,4.220283661, 
0.877272727,4.873393138,5.420986485, 
0.877272727,4.980427661,3.332545398, 
0.995562516,4.980427661,6.426758168, 
0.995562516,4.180900567,5.104566502, 
0.73917769,4.180900567,5.531742038, 
0.73917769,3.837963297,3.256256956, 
-1.238995161,3.837963297,-0.135273202, 
-1.238995161,1.807025731,-0.606367605, 
-1.215520629,1.807025731,-3.789576761, 
-1.215520629,1.819271478,-2.733604083, 
0.998715119,1.819271478,-0.228795092, 
0.998715119,2.754624628,-2.303733736, 
0.945568329,2.754624628,2.113415474, 
0.945568329,3.895555856,0.80370305, 
0.038016891,3.895555856,3.133497673, 
0.038016891,4.166983134,1.95903028, 
-0.078181269,4.166983134,3.208163882, 
-0.078181269,4.927648217,2.998645748, 
-1.096218094,4.927648217,3.092848696, 
-1.096218094,4.147100282,3.299888152, 
-1.175053528,4.147100282,2.080284626, 
-1.175053528,4.876260094,4.055403162, 
-0.04253159,4.876260094,4.351493216, 
-0.04253159,3.877171314,3.290559636, 
-1.199355754,3.877171314,0.822425858, 
-1.199355754,1.854050398,-1.208662676, 
-0.380900239,1.854050398,-3.568928684, 
-0.380900239,1.838433794,-3.647865142, 
1.080070701,1.838433794,-0.266266873, 
1.080070701,2.891230826,-2.40462222, 
0.984071586,2.891230826,1.944072383, 
0.984071586,3.981469748,0.801076028, 
0.000918337,3.981469748,3.022969628, 
0.000918337,4.132199906,2.117267743, 
0.017932586,4.132199906,4.180097596, 
0.017932586,4.845685221,4.08208957, 
-1.194245671,4.845685221,3.069698523, 
-1.194245671,4.177740748,3.280544141, 
-0.177330343,4.177740748,4.257082757, 
-0.177330343,4.869343749,4.199677866, 
-1.154616039,4.869343749,4.177270435, 
-1.154616039,4.169536156,4.427803757, 
-1.214980582,4.169536156,4.212578291, 
-1.214980582,4.180158994,4.550121749, 
-0.104099919,4.180158994,5.453797494, 
-0.104099919,3.727983705,3.030977306, 
-2.356621562,3.727983705,-0.465029095, 
-2.356621562,1.876759694,-2.375972547, 
0.077229949,1.876759694,-0.437054094, 
0.077229949,2.878701494,-1.556179566, 
0.041758484,2.878701494,2.129448049, 
0.041758484,4.102111178,1.750185207, 
0.012687873,4.102111178,3.171473007, 
0.012687873,4.12013582,2.885146017, 
1.006903256,4.12013582,4.405457911, 
1.006903256,4.847933708,3.017718715, 
0.870282771,4.847933708,4.40273718, 
0.870282771,4.875422678,3.951170345, 
0.883112877,4.875422678,4.389889584, 
0.883112877,4.276552932,3.236072474, 
-0.102922737,4.276552932,4.23412815, 
-0.102922737,4.181927185,4.356348506, 
-1.156559672,4.181927185,4.076897745, 
-1.156559672,3.901508911,3.136794972, 
-1.149960015,3.901508911,1.635347399, 
-1.149960015,2.706492694,-0.327300047, 
-1.177437738,2.706492694,-2.509407341, 
-1.177437738,2.66013641,-2.377494352, 
0.806777683,2.66013641,0.689743279, 
0.806777683,3.795739102,-0.168705499, 
0.716916358,3.795739102,3.138470761, 
0.716916358,4.103376044,2.133687858, 
0.828012281,4.103376044,4.447166298, 
0.828012281,4.272532601,3.157024331, 
-0.177201956,4.272532601,4.250753308, 
-0.177201956,4.401758361,4.138381659, 
-1.097502798,4.401758361,5.110802537, 
-1.097502798,4.313620648,4.494590161, 
-0.150748218,4.313620648,4.266782093, 
-0.150748218,3.049149526,2.891471653, 
-1.3603767,3.049149526,-0.347755922, 
-1.3603767,1.969332813,-1.377592377, 
-1.449306615,1.969332813,-7.312371838, 
-1.449306615,0.547352474,-1.790756495, 
-0.349951686,0.547352474,-2.561239412, 
-0.349951686,0.614399248,-0.223933602, 
0.720861942,0.614399248,0.938650071, 
0.720861942,2.758966965,-7.325033928, 
-0.141229605,2.758966965,-3.917632678, 
-0.141229605,2.72749739,-3.671895929, 
-0.081614045,2.72749739,-0.168947528, 
-0.081614045,2.911997525,-0.356575859, 
-0.006399352,2.911997525,2.094223316, 
-0.006399352,3.900285167,1.89181915, 
-0.035927231,3.900285167,3.183601221, 
-0.035927231,4.032010157,2.89360647, 
0.052787798,4.032010157,4.308462278, 
0.052787798,4.233517519,3.313419669, 
-1.110679986,4.233517519,4.152556602, 
-1.110679986,4.297295957,4.271197596, 
0.580160935,4.297295957,4.483541371, 
0.580160935,3.735249667,2.966893653, 
-1.199984051,3.735249667,0.993700481, 
-1.199984051,2.710880643,0.506395152, 
-1.149385668,2.710880643,-2.588483083, 
-1.149385668,2.675412862,-1.54069807, 
-0.038616537,2.675412862,-0.557683721, 
-0.038616537,2.875262884,-1.637328749, 
-0.049178011,2.875262884,-0.433081215, 
-0.049178011,3.059305905,-1.53173971, 
-0.130415072,3.059305905,-0.598542972, 
-0.130415072,3.066084401,-2.325289344, 
-0.0668007,3.066084401,-0.227428789, 
-0.0668007,3.85704982,-0.282953511, 
-0.035658571,3.85704982,3.063097525, 
-0.035658571,4.762764915,2.088588253, 
-0.051568625,4.762764915,4.179037249, 
-0.051568625,4.766306599,3.116410928, 
0.046999833,4.766306599,5.290090609, 
0.046999833,4.933189141,4.034702172, 
-0.029299745,4.933189141,5.377858611, 
-0.029299745,5.079320829,4.209691625, 
-0.263135614,5.079320829,4.227181201, 
-0.263135614,4.304321126,4.14839443, 
-1.087006892,4.304321126,5.120960356, 
-1.087006892,4.286363714,5.11260566, 
-1.358949265,4.286363714,3.368194221, 
-1.358949265,3.290127875,3.1854657, 
-2.387971285,3.290127875,-0.161951027, 
-2.387971285,1.944496318,0.641543126, 
-3.490243583,1.944496318,-3.964556338, 
-3.490243583,2.568185619,-1.663338128, 
-11.67664985,2.568185619,-3.408441384, 
-11.67664985,2.696259243,-2.701713798, 
-10.23958385,2.696259243,1.163616306, 
-10.23958385,2.968262199,0.734361424, 
-9.222882522,2.968262199,3.28905778, 
-9.222882522,3.980937963,2.121970682, 
-9.188131629,3.980937963,4.34538962, 
-9.188131629,4.090633644,2.127847351, 
-4.896257352,4.090633644,4.209537109, 
-4.896257352,5.088674085,3.173953356, 
-2.374874141,5.088674085,2.920480691, 
-2.374874141,5.185856429,4.259782563, 
-2.396187425,5.185856429,3.956684777, 
-2.396187425,5.943100311,4.149245422, 
-1.350894497,5.943100311,4.027805033, 
-1.350894497,5.149711476,4.349964979, 
-1.292897931,5.149711476,5.070988914, 
-1.292897931,5.230325354,4.440042889, 
-1.410706907,5.230325354,4.015240441, 
-1.410706907,5.188543173,4.311647593, 
-3.581020288,5.188543173,2.989656276, 
-3.581020288,4.434953078,4.309724248, 
-2.549394446,4.434953078,2.998451487, 
-2.549394446,5.15663842,4.444676023, 
-0.357586047,5.15663842,4.246649898, 
-0.357586047,3.95114649,3.069028207, 
-2.393994535,3.95114649,-1.652554096, 
-2.393994535,1.761112742,-1.683799625, 
-0.487542268,1.761112742,-3.84574779, 
-0.487542268,1.980617908,-3.524174319, 
-0.16273584,1.980617908,-0.456712546, 
-0.16273584,2.975381969,-0.340043987, 
-1.072132029,2.975381969,0.917613855, 
-1.072132029,3.979475259,0.888563127, 
-1.120001767,3.979475259,2.024289922, 
-1.120001767,4.106981375,1.880377834, 
-1.221247667,4.106981375,2.077301469, 
-1.221247667,4.857269857,2.910783046, 
-0.189498881,4.857269857,3.167483963, 
-0.189498881,4.389913235,3.141030232, 
-1.186645155,4.389913235,4.005602472, 
-1.186645155,5.062768136,3.324652427, 
-2.382212962,5.062768136,4.016787235, 
-2.382212962,4.258148829,4.17448633, 
-0.374114238,4.258148829,4.287448307, 
-0.374114238,5.038817605,5.147835719, 
-0.302960145,5.038817605,4.334100986, 
-0.302960145,3.853203751,3.9413804, 
-2.311539376,3.853203751,-0.509093556, 
-2.311539376,2.898876958,-1.368087331, 
-0.065230399,2.898876958,0.665466961, 
-0.065230399,3.181606502,-0.387857099, 
0.760059864,3.181606502,1.154557432, 
0.760059864,4.038396833,0.694195791, 
0.752158466,4.038396833,2.055468746, 
0.752158466,4.07339071,1.508424777, 
0.897516257,4.07339071,3.026425415, 
0.897516257,4.821999465,0.910086303, 
0.044424332,4.821999465,3.959376756, 
0.044424332,4.135521982,0.959511853, 
0.959167948,4.135521982,3.03794342, 
0.959167948,4.145010557,1.706450491, 
-0.023809048,4.145010557,4.039426834, 
-0.023809048,4.182200047,2.187553313, 
-0.107000298,4.182200047,4.176652593, 
-0.107000298,4.023359198,3.995651143, 
-0.196795798,4.023359198,3.149015287, 
-0.196795798,2.995583571,0.839414448, 
-0.555194538,2.995583571,-2.54399734, 
-0.555194538,1.757934302,-2.984963617, 
0.667480316,1.757934302,-3.373063779, 
0.667480316,2.718727517,-3.762477212, 
0.932598787,2.718727517,0.849822362, 
0.932598787,3.274635393,-0.25672684, 
0.008581298,3.274635393,2.164465324, 
0.008581298,4.145142485,0.955640432, 
-1.102233715,4.145142485,3.008190721, 
-1.102233715,4.89555266,2.111822044, 
-3.45429187,4.89555266,3.209953878, 
-3.45429187,4.240267647,4.008415954, 
-2.346197037,4.240267647,4.105930304, 
-2.346197037,3.368217608,3.147130907, 
0.939563984,3.368217608,4.511601218, 
0.939563984,3.902209344,2.164990698, 
-0.183580585,3.902209344,-0.209193171, 
-0.183580585,1.901901983,-2.482092421, 
-0.186226526,1.901901983,-4.931507306, 
-0.186226526,1.639479121,-5.947006128, 
1.862483662,1.639479121,-1.383301488, 
1.862483662,2.899639543,-2.662092885, 
1.774743197,2.899639543,0.984457271, 
1.774743197,3.900799318,-0.413733651, 
0.949074693,3.900799318,2.329924575, 
0.949074693,3.30404094,1.845287137, 
0.900999171,3.30404094,3.389041627, 
0.900999171,4.266396173,2.977544967, 
-0.128361389,4.266396173,3.159942524, 
-0.128361389,4.174985919,2.17747809, 
-1.112552781,4.174985919,3.108251189, 
-1.112552781,4.000272578,3.185050488, 
0.702811502,4.000272578,2.000581879, 
0.702811502,2.766344808,-0.358362202, 
-0.288682991,2.766344808,-3.542520686, 
-0.288682991,1.750159266,-4.011273261, 
1.09442489,1.750159266,-1.320908367, 
1.09442489,2.827876083,-1.5994118, 
0.93114503,2.827876083,0.961668092, 
0.93114503,4.001836331,-0.170143051, 
0.99638976,4.001836331,3.2769402, 
0.99638976,4.229800568,2.07019644, 
-0.000167949,4.229800568,4.137129656, 
-0.000167949,4.92859599,3.132839642, 
-1.177405578,4.92859599,2.947057058, 
-1.177405578,4.204383693,3.051891834, 
-1.225218685,4.204383693,3.03856721, 
-1.225218685,4.220145664,3.193921457, 
0.929926781,4.220145664,5.256078654, 
0.929926781,4.067009751,3.86313255, 
0.85070691,4.067009751,4.326908411, 
0.85070691,4.880485017,3.123161237, 
0.011932919,4.880485017,5.199331487, 
0.011932919,4.208532005,3.181859152, 
-1.108551117,4.208532005,3.960784521, 
-1.108551117,5.049400184,3.317714748, 
0.877716677,5.049400184,5.45359485, 
0.877716677,4.114257384,4.268454884, 
-0.254533739,4.114257384,2.85304289, 
-0.254533739,2.960974773,0.66570043, 
-0.513989566,2.960974773,-2.739844627, 
-0.513989566,2.658759168,-3.486945264, 
